Week,Genre,index,Play Share,Play Share (Number),Total Plays,REC,UNRATE,PCE,UMICH,Year,Month
2005-02-13 12:00:00,Classical,9,0.0015218918286115,25.999999999998867,17084,0.0,5.4,81.132,94.1,2005,2
2005-02-13 12:00:00,Electronic,3,0.0367595410910793,627.9999999999987,17084,0.0,5.4,81.132,94.1,2005,2
2005-02-13 12:00:00,Hip Hop,6,0.0392765160383985,670.9999999999999,17084,0.0,5.4,81.132,94.1,2005,2
2005-02-13 12:00:00,Indie,5,0.0302036993678295,515.9999999999992,17084,0.0,5.4,81.132,94.1,2005,2
2005-02-13 12:00:00,Jazz,2,0.1305900257550925,2231.0,17084,0.0,5.4,81.132,94.1,2005,2
2005-02-13 12:00:00,Metal,1,0.0777335518613907,1327.9999999999989,17084,0.0,5.4,81.132,94.1,2005,2
2005-02-13 12:00:00,Pop,7,0.0266331070007024,454.9999999999998,17084,0.0,5.4,81.132,94.1,2005,2
2005-02-13 12:00:00,Rock,0,0.5050339498946382,8628.0,17084,0.0,5.4,81.132,94.1,2005,2
2005-02-13 12:00:00,folk,8,0.0170920159213299,292.0,17084,0.0,5.4,81.132,94.1,2005,2
2005-02-13 12:00:00,other,4,0.1351557012409271,2308.9999999999986,17084,0.0,5.4,81.132,94.1,2005,2
2005-02-20 12:00:00,Jazz,13,0.0495049504950495,4.999999999999999,101,0.0,5.4,81.132,94.1,2005,2
2005-02-20 12:00:00,Metal,11,0.2673267326732673,26.999999999999996,101,0.0,5.4,81.132,94.1,2005,2
2005-02-20 12:00:00,Rock,10,0.5445544554455446,55.00000000000001,101,0.0,5.4,81.132,94.1,2005,2
2005-02-20 12:00:00,folk,14,0.0099009900990099,0.9999999999999999,101,0.0,5.4,81.132,94.1,2005,2
2005-02-20 12:00:00,other,12,0.1287128712871287,12.999999999999998,101,0.0,5.4,81.132,94.1,2005,2
2005-02-27 12:00:00,Jazz,15,0.6633165829145728,132.0,199,0.0,5.4,81.132,94.1,2005,2
2005-02-27 12:00:00,Metal,17,0.0301507537688442,5.999999999999996,199,0.0,5.4,81.132,94.1,2005,2
2005-02-27 12:00:00,Rock,16,0.2814070351758794,56.0,199,0.0,5.4,81.132,94.1,2005,2
2005-02-27 12:00:00,other,18,0.0251256281407035,4.9999999999999964,199,0.0,5.4,81.132,94.1,2005,2
2005-03-13 12:00:00,Hip Hop,20,0.1538461538461538,1.9999999999999993,13,0.0,5.2,81.375,92.6,2005,3
2005-03-13 12:00:00,Jazz,19,0.8461538461538461,11.0,13,0.0,5.2,81.375,92.6,2005,3
2005-03-20 12:00:00,Jazz,22,0.1590909090909091,7.0,44,0.0,5.2,81.375,92.6,2005,3
2005-03-20 12:00:00,Rock,21,0.7954545454545454,35.0,44,0.0,5.2,81.375,92.6,2005,3
2005-03-20 12:00:00,other,23,0.0454545454545454,1.9999999999999976,44,0.0,5.2,81.375,92.6,2005,3
2005-03-27 12:00:00,Rock,24,1.0,11.0,11,0.0,5.2,81.375,92.6,2005,3
2005-04-03 12:00:00,Hip Hop,29,0.0188679245283018,0.9999999999999953,53,0.0,5.2,81.603,87.7,2005,4
2005-04-03 12:00:00,Indie,28,0.0188679245283018,0.9999999999999953,53,0.0,5.2,81.603,87.7,2005,4
2005-04-03 12:00:00,Metal,26,0.0566037735849056,2.999999999999997,53,0.0,5.2,81.603,87.7,2005,4
2005-04-03 12:00:00,Rock,25,0.8679245283018868,46.0,53,0.0,5.2,81.603,87.7,2005,4
2005-04-03 12:00:00,other,27,0.0377358490566037,1.9999999999999962,53,0.0,5.2,81.603,87.7,2005,4
2005-04-10 12:00:00,Electronic,35,0.0248756218905472,4.999999999999987,201,0.0,5.2,81.603,87.7,2005,4
2005-04-10 12:00:00,Hip Hop,37,0.0049751243781094,0.9999999999999893,201,0.0,5.2,81.603,87.7,2005,4
2005-04-10 12:00:00,Indie,38,0.0149253731343283,2.9999999999999885,201,0.0,5.2,81.603,87.7,2005,4
2005-04-10 12:00:00,Jazz,31,0.0646766169154228,12.999999999999982,201,0.0,5.2,81.603,87.7,2005,4
2005-04-10 12:00:00,Metal,32,0.1044776119402985,21.0,201,0.0,5.2,81.603,87.7,2005,4
2005-04-10 12:00:00,Pop,36,0.0149253731343283,2.9999999999999885,201,0.0,5.2,81.603,87.7,2005,4
2005-04-10 12:00:00,Rock,30,0.6616915422885572,133.0,201,0.0,5.2,81.603,87.7,2005,4
2005-04-10 12:00:00,folk,33,0.0298507462686567,5.9999999999999964,201,0.0,5.2,81.603,87.7,2005,4
2005-04-10 12:00:00,other,34,0.0796019900497512,15.999999999999991,201,0.0,5.2,81.603,87.7,2005,4
2005-04-17 12:00:00,Electronic,46,0.0134228187919463,1.9999999999999987,149,0.0,5.2,81.603,87.7,2005,4
2005-04-17 12:00:00,Hip Hop,44,0.0201342281879194,2.9999999999999907,149,0.0,5.2,81.603,87.7,2005,4
2005-04-17 12:00:00,Indie,41,0.0939597315436241,13.99999999999999,149,0.0,5.2,81.603,87.7,2005,4
2005-04-17 12:00:00,Jazz,40,0.1476510067114094,22.0,149,0.0,5.2,81.603,87.7,2005,4
2005-04-17 12:00:00,Metal,43,0.0939597315436241,13.99999999999999,149,0.0,5.2,81.603,87.7,2005,4
2005-04-17 12:00:00,Pop,45,0.046979865771812,6.999999999999988,149,0.0,5.2,81.603,87.7,2005,4
2005-04-17 12:00:00,Rock,42,0.2684563758389262,40.0,149,0.0,5.2,81.603,87.7,2005,4
2005-04-17 12:00:00,folk,47,0.0201342281879194,2.9999999999999907,149,0.0,5.2,81.603,87.7,2005,4
2005-04-17 12:00:00,other,39,0.2953020134228188,44.0,149,0.0,5.2,81.603,87.7,2005,4
2005-05-01 12:00:00,Hip Hop,52,0.0128205128205128,0.9999999999999983,78,0.0,5.1,81.649,86.9,2005,5
2005-05-01 12:00:00,Jazz,50,0.1794871794871795,14.0,78,0.0,5.1,81.649,86.9,2005,5
2005-05-01 12:00:00,Metal,51,0.1538461538461538,11.999999999999996,78,0.0,5.1,81.649,86.9,2005,5
2005-05-01 12:00:00,Rock,49,0.2307692307692307,17.999999999999993,78,0.0,5.1,81.649,86.9,2005,5
2005-05-01 12:00:00,folk,53,0.0128205128205128,0.9999999999999983,78,0.0,5.1,81.649,86.9,2005,5
2005-05-01 12:00:00,other,48,0.4102564102564102,31.999999999999993,78,0.0,5.1,81.649,86.9,2005,5
2005-05-08 12:00:00,Hip Hop,58,0.0357142857142857,0.9999999999999996,28,0.0,5.1,81.649,86.9,2005,5
2005-05-08 12:00:00,Indie,54,0.1785714285714285,4.999999999999998,28,0.0,5.1,81.649,86.9,2005,5
2005-05-08 12:00:00,Jazz,59,0.0357142857142857,0.9999999999999996,28,0.0,5.1,81.649,86.9,2005,5
2005-05-08 12:00:00,Metal,55,0.1428571428571428,3.9999999999999982,28,0.0,5.1,81.649,86.9,2005,5
2005-05-08 12:00:00,Rock,56,0.5,14.0,28,0.0,5.1,81.649,86.9,2005,5
2005-05-08 12:00:00,folk,57,0.0714285714285714,1.9999999999999991,28,0.0,5.1,81.649,86.9,2005,5
2005-05-08 12:00:00,other,60,0.0357142857142857,0.9999999999999996,28,0.0,5.1,81.649,86.9,2005,5
2005-05-15 12:00:00,Classical,65,0.0074074074074074,0.999999999999999,135,0.0,5.1,81.649,86.9,2005,5
2005-05-15 12:00:00,Indie,66,0.0074074074074074,0.999999999999999,135,0.0,5.1,81.649,86.9,2005,5
2005-05-15 12:00:00,Jazz,63,0.1851851851851851,24.999999999999986,135,0.0,5.1,81.649,86.9,2005,5
2005-05-15 12:00:00,Metal,64,0.0444444444444444,5.999999999999994,135,0.0,5.1,81.649,86.9,2005,5
2005-05-15 12:00:00,Rock,61,0.6370370370370371,86.0,135,0.0,5.1,81.649,86.9,2005,5
2005-05-15 12:00:00,other,62,0.1185185185185185,15.999999999999996,135,0.0,5.1,81.649,86.9,2005,5
2005-05-22 12:00:00,Hip Hop,72,0.0133333333333333,0.9999999999999974,75,0.0,5.1,81.649,86.9,2005,5
2005-05-22 12:00:00,Indie,70,0.0666666666666666,4.999999999999995,75,0.0,5.1,81.649,86.9,2005,5
2005-05-22 12:00:00,Jazz,69,0.2,15.0,75,0.0,5.1,81.649,86.9,2005,5
2005-05-22 12:00:00,Metal,67,0.12,9.0,75,0.0,5.1,81.649,86.9,2005,5
2005-05-22 12:00:00,Pop,73,0.0266666666666666,1.999999999999995,75,0.0,5.1,81.649,86.9,2005,5
2005-05-22 12:00:00,Rock,68,0.4933333333333333,37.0,75,0.0,5.1,81.649,86.9,2005,5
2005-05-22 12:00:00,folk,74,0.0133333333333333,0.9999999999999974,75,0.0,5.1,81.649,86.9,2005,5
2005-05-22 12:00:00,other,71,0.0666666666666666,4.999999999999995,75,0.0,5.1,81.649,86.9,2005,5
2005-05-29 12:00:00,Electronic,76,0.0465116279069767,1.9999999999999982,43,0.0,5.1,81.649,86.9,2005,5
2005-05-29 12:00:00,Hip Hop,81,0.0232558139534883,0.9999999999999969,43,0.0,5.1,81.649,86.9,2005,5
2005-05-29 12:00:00,Indie,75,0.1860465116279069,7.9999999999999964,43,0.0,5.1,81.649,86.9,2005,5
2005-05-29 12:00:00,Jazz,77,0.0465116279069767,1.9999999999999982,43,0.0,5.1,81.649,86.9,2005,5
2005-05-29 12:00:00,Metal,79,0.0697674418604651,2.9999999999999996,43,0.0,5.1,81.649,86.9,2005,5
2005-05-29 12:00:00,Rock,78,0.5813953488372093,25.0,43,0.0,5.1,81.649,86.9,2005,5
2005-05-29 12:00:00,other,80,0.0465116279069767,1.9999999999999982,43,0.0,5.1,81.649,86.9,2005,5
2005-06-05 12:00:00,Electronic,83,0.1666666666666666,0.9999999999999996,6,0.0,5.0,81.7,96.0,2005,6
2005-06-05 12:00:00,Rock,82,0.8333333333333334,5.0,6,0.0,5.0,81.7,96.0,2005,6
2005-06-12 12:00:00,Electronic,89,0.0714285714285714,1.9999999999999991,28,0.0,5.0,81.7,96.0,2005,6
2005-06-12 12:00:00,Metal,87,0.1071428571428571,2.9999999999999987,28,0.0,5.0,81.7,96.0,2005,6
2005-06-12 12:00:00,Pop,86,0.0357142857142857,0.9999999999999996,28,0.0,5.0,81.7,96.0,2005,6
2005-06-12 12:00:00,Rock,84,0.6785714285714286,19.0,28,0.0,5.0,81.7,96.0,2005,6
2005-06-12 12:00:00,folk,85,0.0357142857142857,0.9999999999999996,28,0.0,5.0,81.7,96.0,2005,6
2005-06-12 12:00:00,other,88,0.0714285714285714,1.9999999999999991,28,0.0,5.0,81.7,96.0,2005,6
2005-06-26 12:00:00,Rock,90,0.9375,15.0,16,0.0,5.0,81.7,96.0,2005,6
2005-06-26 12:00:00,other,91,0.0625,1.0,16,0.0,5.0,81.7,96.0,2005,6
2005-07-03 12:00:00,Indie,96,0.0126582278481012,0.9999999999999948,79,0.0,5.0,82.046,96.5,2005,7
2005-07-03 12:00:00,Jazz,94,0.1645569620253164,12.999999999999995,79,0.0,5.0,82.046,96.5,2005,7
2005-07-03 12:00:00,Metal,93,0.0886075949367088,6.999999999999996,79,0.0,5.0,82.046,96.5,2005,7
2005-07-03 12:00:00,Rock,92,0.6835443037974683,54.0,79,0.0,5.0,82.046,96.5,2005,7
2005-07-03 12:00:00,other,95,0.050632911392405,3.999999999999995,79,0.0,5.0,82.046,96.5,2005,7
2005-07-10 12:00:00,Jazz,98,0.3,9.0,30,0.0,5.0,82.046,96.5,2005,7
2005-07-10 12:00:00,Rock,97,0.7,21.0,30,0.0,5.0,82.046,96.5,2005,7
2005-07-17 12:00:00,Hip Hop,103,0.0444444444444444,1.9999999999999978,45,0.0,5.0,82.046,96.5,2005,7
2005-07-17 12:00:00,Jazz,100,0.3777777777777777,16.999999999999996,45,0.0,5.0,82.046,96.5,2005,7
2005-07-17 12:00:00,Pop,102,0.0666666666666666,2.999999999999997,45,0.0,5.0,82.046,96.5,2005,7
2005-07-17 12:00:00,Rock,104,0.0888888888888888,3.9999999999999956,45,0.0,5.0,82.046,96.5,2005,7
2005-07-17 12:00:00,folk,99,0.2,9.0,45,0.0,5.0,82.046,96.5,2005,7
2005-07-17 12:00:00,other,101,0.2222222222222222,10.0,45,0.0,5.0,82.046,96.5,2005,7
2005-07-24 12:00:00,Hip Hop,110,0.0185185185185185,0.999999999999999,54,0.0,5.0,82.046,96.5,2005,7
2005-07-24 12:00:00,Jazz,108,0.0555555555555555,2.999999999999997,54,0.0,5.0,82.046,96.5,2005,7
2005-07-24 12:00:00,Metal,107,0.0925925925925925,4.999999999999996,54,0.0,5.0,82.046,96.5,2005,7
2005-07-24 12:00:00,Pop,109,0.0185185185185185,0.999999999999999,54,0.0,5.0,82.046,96.5,2005,7
2005-07-24 12:00:00,Rock,106,0.4629629629629629,24.999999999999996,54,0.0,5.0,82.046,96.5,2005,7
2005-07-24 12:00:00,folk,105,0.3518518518518518,18.999999999999996,54,0.0,5.0,82.046,96.5,2005,7
2005-07-31 12:00:00,Hip Hop,114,0.0114942528735632,0.9999999999999983,87,0.0,5.0,82.046,96.5,2005,7
2005-07-31 12:00:00,Indie,117,0.0114942528735632,0.9999999999999983,87,0.0,5.0,82.046,96.5,2005,7
2005-07-31 12:00:00,Jazz,111,0.6091954022988506,53.0,87,0.0,5.0,82.046,96.5,2005,7
2005-07-31 12:00:00,Metal,116,0.0229885057471264,1.9999999999999967,87,0.0,5.0,82.046,96.5,2005,7
2005-07-31 12:00:00,Rock,113,0.1724137931034483,15.000000000000002,87,0.0,5.0,82.046,96.5,2005,7
2005-07-31 12:00:00,folk,115,0.0459770114942528,3.9999999999999933,87,0.0,5.0,82.046,96.5,2005,7
2005-07-31 12:00:00,other,112,0.1264367816091954,10.999999999999998,87,0.0,5.0,82.046,96.5,2005,7
2005-08-07 12:00:00,Classical,121,0.0181818181818181,0.9999999999999956,55,0.0,4.9,82.377,89.1,2005,8
2005-08-07 12:00:00,Electronic,126,0.0181818181818181,0.9999999999999956,55,0.0,4.9,82.377,89.1,2005,8
2005-08-07 12:00:00,Indie,125,0.0181818181818181,0.9999999999999956,55,0.0,4.9,82.377,89.1,2005,8
2005-08-07 12:00:00,Jazz,119,0.2545454545454545,13.999999999999998,55,0.0,4.9,82.377,89.1,2005,8
2005-08-07 12:00:00,Metal,118,0.1818181818181818,9.999999999999998,55,0.0,4.9,82.377,89.1,2005,8
2005-08-07 12:00:00,Pop,124,0.0181818181818181,0.9999999999999956,55,0.0,4.9,82.377,89.1,2005,8
2005-08-07 12:00:00,Rock,122,0.3090909090909091,17.0,55,0.0,4.9,82.377,89.1,2005,8
2005-08-07 12:00:00,folk,120,0.0545454545454545,2.999999999999998,55,0.0,4.9,82.377,89.1,2005,8
2005-08-07 12:00:00,other,123,0.1272727272727272,6.9999999999999964,55,0.0,4.9,82.377,89.1,2005,8
2005-08-14 12:00:00,Electronic,130,0.0410958904109589,6.0,146,0.0,4.9,82.377,89.1,2005,8
2005-08-14 12:00:00,Hip Hop,132,0.0410958904109589,6.0,146,0.0,4.9,82.377,89.1,2005,8
2005-08-14 12:00:00,Indie,134,0.0273972602739726,4.0,146,0.0,4.9,82.377,89.1,2005,8
2005-08-14 12:00:00,Jazz,128,0.2876712328767123,42.0,146,0.0,4.9,82.377,89.1,2005,8
2005-08-14 12:00:00,Metal,129,0.0821917808219178,12.0,146,0.0,4.9,82.377,89.1,2005,8
2005-08-14 12:00:00,Pop,135,0.0136986301369863,2.0,146,0.0,4.9,82.377,89.1,2005,8
2005-08-14 12:00:00,Rock,127,0.3493150684931507,51.0,146,0.0,4.9,82.377,89.1,2005,8
2005-08-14 12:00:00,folk,133,0.0547945205479452,8.0,146,0.0,4.9,82.377,89.1,2005,8
2005-08-14 12:00:00,other,131,0.1027397260273972,14.999999999999991,146,0.0,4.9,82.377,89.1,2005,8
2005-08-21 12:00:00,Electronic,141,0.0216450216450216,4.999999999999989,231,0.0,4.9,82.377,89.1,2005,8
2005-08-21 12:00:00,Hip Hop,140,0.0389610389610389,8.999999999999986,231,0.0,4.9,82.377,89.1,2005,8
2005-08-21 12:00:00,Indie,144,0.0259740259740259,5.999999999999983,231,0.0,4.9,82.377,89.1,2005,8
2005-08-21 12:00:00,Jazz,138,0.0952380952380952,21.999999999999993,231,0.0,4.9,82.377,89.1,2005,8
2005-08-21 12:00:00,Metal,136,0.1298701298701298,29.999999999999986,231,0.0,4.9,82.377,89.1,2005,8
2005-08-21 12:00:00,Pop,139,0.0432900432900432,9.999999999999979,231,0.0,4.9,82.377,89.1,2005,8
2005-08-21 12:00:00,Rock,137,0.5324675324675324,122.99999999999999,231,0.0,4.9,82.377,89.1,2005,8
2005-08-21 12:00:00,folk,143,0.0216450216450216,4.999999999999989,231,0.0,4.9,82.377,89.1,2005,8
2005-08-21 12:00:00,other,142,0.0909090909090909,20.999999999999996,231,0.0,4.9,82.377,89.1,2005,8
2005-08-28 12:00:00,Electronic,150,0.0153846153846153,3.9999999999999782,260,0.0,4.9,82.377,89.1,2005,8
2005-08-28 12:00:00,Hip Hop,152,0.0153846153846153,3.9999999999999782,260,0.0,4.9,82.377,89.1,2005,8
2005-08-28 12:00:00,Indie,148,0.023076923076923,5.99999999999998,260,0.0,4.9,82.377,89.1,2005,8
2005-08-28 12:00:00,Jazz,149,0.1115384615384615,28.99999999999999,260,0.0,4.9,82.377,89.1,2005,8
2005-08-28 12:00:00,Metal,146,0.1076923076923077,28.0,260,0.0,4.9,82.377,89.1,2005,8
2005-08-28 12:00:00,Pop,151,0.0346153846153846,8.999999999999996,260,0.0,4.9,82.377,89.1,2005,8
2005-08-28 12:00:00,Rock,147,0.5115384615384615,133.0,260,0.0,4.9,82.377,89.1,2005,8
2005-08-28 12:00:00,folk,153,0.023076923076923,5.99999999999998,260,0.0,4.9,82.377,89.1,2005,8
2005-08-28 12:00:00,other,145,0.1576923076923077,41.0,260,0.0,4.9,82.377,89.1,2005,8
2005-09-11 12:00:00,Electronic,157,0.0225563909774436,2.999999999999999,133,0.0,5.0,83.172,76.9,2005,9
2005-09-11 12:00:00,Hip Hop,161,0.0300751879699248,3.9999999999999982,133,0.0,5.0,83.172,76.9,2005,9
2005-09-11 12:00:00,Indie,158,0.0300751879699248,3.9999999999999982,133,0.0,5.0,83.172,76.9,2005,9
2005-09-11 12:00:00,Jazz,156,0.1278195488721804,16.999999999999993,133,0.0,5.0,83.172,76.9,2005,9
2005-09-11 12:00:00,Metal,159,0.0827067669172932,10.999999999999996,133,0.0,5.0,83.172,76.9,2005,9
2005-09-11 12:00:00,Pop,162,0.037593984962406,4.999999999999998,133,0.0,5.0,83.172,76.9,2005,9
2005-09-11 12:00:00,Rock,155,0.4586466165413533,60.999999999999986,133,0.0,5.0,83.172,76.9,2005,9
2005-09-11 12:00:00,folk,160,0.0150375939849624,1.9999999999999991,133,0.0,5.0,83.172,76.9,2005,9
2005-09-11 12:00:00,other,154,0.1954887218045112,25.999999999999993,133,0.0,5.0,83.172,76.9,2005,9
2005-09-18 12:00:00,Indie,168,0.0181818181818181,0.9999999999999956,55,0.0,5.0,83.172,76.9,2005,9
2005-09-18 12:00:00,Jazz,163,0.4909090909090909,27.0,55,0.0,5.0,83.172,76.9,2005,9
2005-09-18 12:00:00,Metal,165,0.0363636363636363,1.9999999999999964,55,0.0,5.0,83.172,76.9,2005,9
2005-09-18 12:00:00,Pop,167,0.0181818181818181,0.9999999999999956,55,0.0,5.0,83.172,76.9,2005,9
2005-09-18 12:00:00,Rock,164,0.3454545454545454,18.999999999999996,55,0.0,5.0,83.172,76.9,2005,9
2005-09-18 12:00:00,other,166,0.0909090909090909,4.999999999999999,55,0.0,5.0,83.172,76.9,2005,9
2005-09-25 12:00:00,Electronic,177,0.0086206896551724,1.9999999999999967,232,0.0,5.0,83.172,76.9,2005,9
2005-09-25 12:00:00,Hip Hop,174,0.0172413793103448,3.9999999999999933,232,0.0,5.0,83.172,76.9,2005,9
2005-09-25 12:00:00,Indie,175,0.0301724137931034,6.999999999999989,232,0.0,5.0,83.172,76.9,2005,9
2005-09-25 12:00:00,Jazz,172,0.2672413793103448,61.99999999999999,232,0.0,5.0,83.172,76.9,2005,9
2005-09-25 12:00:00,Metal,169,0.0818965517241379,18.999999999999993,232,0.0,5.0,83.172,76.9,2005,9
2005-09-25 12:00:00,Pop,176,0.0086206896551724,1.9999999999999967,232,0.0,5.0,83.172,76.9,2005,9
2005-09-25 12:00:00,Rock,170,0.3491379310344827,80.99999999999999,232,0.0,5.0,83.172,76.9,2005,9
2005-09-25 12:00:00,folk,173,0.0344827586206896,7.999999999999987,232,0.0,5.0,83.172,76.9,2005,9
2005-09-25 12:00:00,other,171,0.2025862068965517,47.0,232,0.0,5.0,83.172,76.9,2005,9
2005-10-02 12:00:00,Electronic,184,0.073972602739726,26.99999999999999,365,0.0,5.0,83.305,74.2,2005,10
2005-10-02 12:00:00,Hip Hop,182,0.0575342465753424,20.99999999999998,365,0.0,5.0,83.305,74.2,2005,10
2005-10-02 12:00:00,Indie,186,0.0328767123287671,11.999999999999991,365,0.0,5.0,83.305,74.2,2005,10
2005-10-02 12:00:00,Jazz,178,0.2,73.0,365,0.0,5.0,83.305,74.2,2005,10
2005-10-02 12:00:00,Metal,185,0.0657534246575342,23.999999999999982,365,0.0,5.0,83.305,74.2,2005,10
2005-10-02 12:00:00,Pop,183,0.0301369863013698,10.999999999999977,365,0.0,5.0,83.305,74.2,2005,10
2005-10-02 12:00:00,Rock,180,0.3095890410958904,113.0,365,0.0,5.0,83.305,74.2,2005,10
2005-10-02 12:00:00,folk,181,0.0904109589041095,32.999999999999964,365,0.0,5.0,83.305,74.2,2005,10
2005-10-02 12:00:00,other,179,0.1397260273972602,50.99999999999997,365,0.0,5.0,83.305,74.2,2005,10
2005-10-09 12:00:00,Electronic,191,0.0150602409638554,4.999999999999993,332,0.0,5.0,83.305,74.2,2005,10
2005-10-09 12:00:00,Hip Hop,192,0.0120481927710843,3.9999999999999876,332,0.0,5.0,83.305,74.2,2005,10
2005-10-09 12:00:00,Indie,190,0.0210843373493975,6.99999999999997,332,0.0,5.0,83.305,74.2,2005,10
2005-10-09 12:00:00,Jazz,187,0.5210843373493976,173.0,332,0.0,5.0,83.305,74.2,2005,10
2005-10-09 12:00:00,Metal,195,0.003012048192771,0.999999999999972,332,0.0,5.0,83.305,74.2,2005,10
2005-10-09 12:00:00,Pop,194,0.003012048192771,0.999999999999972,332,0.0,5.0,83.305,74.2,2005,10
2005-10-09 12:00:00,Rock,188,0.3734939759036144,123.99999999999997,332,0.0,5.0,83.305,74.2,2005,10
2005-10-09 12:00:00,folk,193,0.0060240963855421,1.9999999999999771,332,0.0,5.0,83.305,74.2,2005,10
2005-10-09 12:00:00,other,189,0.0451807228915662,14.999999999999979,332,0.0,5.0,83.305,74.2,2005,10
2005-10-16 12:00:00,Electronic,204,0.003690036900369,0.999999999999999,271,0.0,5.0,83.305,74.2,2005,10
2005-10-16 12:00:00,Hip Hop,197,0.022140221402214,5.999999999999994,271,0.0,5.0,83.305,74.2,2005,10
2005-10-16 12:00:00,Indie,201,0.022140221402214,5.999999999999994,271,0.0,5.0,83.305,74.2,2005,10
2005-10-16 12:00:00,Jazz,198,0.070110701107011,18.99999999999998,271,0.0,5.0,83.305,74.2,2005,10
2005-10-16 12:00:00,Metal,203,0.022140221402214,5.999999999999994,271,0.0,5.0,83.305,74.2,2005,10
2005-10-16 12:00:00,Pop,200,0.003690036900369,0.999999999999999,271,0.0,5.0,83.305,74.2,2005,10
2005-10-16 12:00:00,Rock,196,0.7675276752767528,208.0,271,0.0,5.0,83.305,74.2,2005,10
2005-10-16 12:00:00,folk,202,0.022140221402214,5.999999999999994,271,0.0,5.0,83.305,74.2,2005,10
2005-10-16 12:00:00,other,199,0.066420664206642,17.999999999999982,271,0.0,5.0,83.305,74.2,2005,10
2005-10-23 12:00:00,Electronic,208,0.0186335403726708,2.999999999999999,161,0.0,5.0,83.305,74.2,2005,10
2005-10-23 12:00:00,Hip Hop,210,0.0372670807453416,5.999999999999998,161,0.0,5.0,83.305,74.2,2005,10
2005-10-23 12:00:00,Indie,211,0.0062111801242236,0.9999999999999997,161,0.0,5.0,83.305,74.2,2005,10
2005-10-23 12:00:00,Jazz,209,0.1739130434782608,27.99999999999999,161,0.0,5.0,83.305,74.2,2005,10
2005-10-23 12:00:00,Metal,207,0.1428571428571428,22.99999999999999,161,0.0,5.0,83.305,74.2,2005,10
2005-10-23 12:00:00,Pop,213,0.0062111801242236,0.9999999999999997,161,0.0,5.0,83.305,74.2,2005,10
2005-10-23 12:00:00,Rock,205,0.3540372670807453,56.99999999999999,161,0.0,5.0,83.305,74.2,2005,10
2005-10-23 12:00:00,folk,212,0.031055900621118,4.999999999999998,161,0.0,5.0,83.305,74.2,2005,10
2005-10-23 12:00:00,other,206,0.2298136645962732,36.999999999999986,161,0.0,5.0,83.305,74.2,2005,10
2005-10-30 12:00:00,Electronic,220,0.0176211453744493,3.999999999999991,227,0.0,5.0,83.305,74.2,2005,10
2005-10-30 12:00:00,Hip Hop,218,0.0088105726872246,1.999999999999984,227,0.0,5.0,83.305,74.2,2005,10
2005-10-30 12:00:00,Indie,219,0.0176211453744493,3.999999999999991,227,0.0,5.0,83.305,74.2,2005,10
2005-10-30 12:00:00,Jazz,215,0.145374449339207,32.99999999999999,227,0.0,5.0,83.305,74.2,2005,10
2005-10-30 12:00:00,Metal,221,0.0044052863436123,0.999999999999992,227,0.0,5.0,83.305,74.2,2005,10
2005-10-30 12:00:00,Rock,214,0.2995594713656387,67.99999999999999,227,0.0,5.0,83.305,74.2,2005,10
2005-10-30 12:00:00,folk,217,0.105726872246696,23.999999999999993,227,0.0,5.0,83.305,74.2,2005,10
2005-10-30 12:00:00,other,216,0.4008810572687225,91.0,227,0.0,5.0,83.305,74.2,2005,10
2005-11-06 12:00:00,Electronic,229,0.018450184501845,4.999999999999996,271,0.0,5.0,83.131,81.6,2005,11
2005-11-06 12:00:00,Hip Hop,227,0.033210332103321,8.999999999999991,271,0.0,5.0,83.131,81.6,2005,11
2005-11-06 12:00:00,Indie,225,0.092250922509225,24.999999999999975,271,0.0,5.0,83.131,81.6,2005,11
2005-11-06 12:00:00,Jazz,223,0.1992619926199262,54.0,271,0.0,5.0,83.131,81.6,2005,11
2005-11-06 12:00:00,Metal,228,0.025830258302583,6.999999999999993,271,0.0,5.0,83.131,81.6,2005,11
2005-11-06 12:00:00,Pop,230,0.011070110701107,2.999999999999997,271,0.0,5.0,83.131,81.6,2005,11
2005-11-06 12:00:00,Rock,222,0.4501845018450184,121.99999999999999,271,0.0,5.0,83.131,81.6,2005,11
2005-11-06 12:00:00,folk,226,0.033210332103321,8.999999999999991,271,0.0,5.0,83.131,81.6,2005,11
2005-11-06 12:00:00,other,224,0.1365313653136531,36.999999999999986,271,0.0,5.0,83.131,81.6,2005,11
2005-11-13 12:00:00,Classical,239,0.010204081632653,0.999999999999994,98,0.0,5.0,83.131,81.6,2005,11
2005-11-13 12:00:00,Electronic,233,0.0714285714285714,6.9999999999999964,98,0.0,5.0,83.131,81.6,2005,11
2005-11-13 12:00:00,Hip Hop,235,0.0408163265306122,3.9999999999999956,98,0.0,5.0,83.131,81.6,2005,11
2005-11-13 12:00:00,Indie,232,0.0816326530612244,7.999999999999991,98,0.0,5.0,83.131,81.6,2005,11
2005-11-13 12:00:00,Jazz,234,0.173469387755102,16.999999999999996,98,0.0,5.0,83.131,81.6,2005,11
2005-11-13 12:00:00,Metal,236,0.0204081632653061,1.9999999999999978,98,0.0,5.0,83.131,81.6,2005,11
2005-11-13 12:00:00,Pop,240,0.010204081632653,0.999999999999994,98,0.0,5.0,83.131,81.6,2005,11
2005-11-13 12:00:00,Rock,231,0.4795918367346938,46.99999999999999,98,0.0,5.0,83.131,81.6,2005,11
